"SiteID","Year","TOO","AB"
72195,2012,50110,2
72195,2012,50500,22
72195,2012,51220,25
72195,2012,51430,20
72195,2012,51520,34
72195,2012,51650,3
72195,2012,51780,42
72195,2012,52120,6
72195,2012,52510,1
72195,2012,53270,22
72195,2012,53710,3
72195,2012,54150,2
72196,2012,12790,22
72196,2012,13210,59
72196,2012,17790,35
72196,2012,23760,1
72196,2012,23940,17
72196,2012,24070,9
72196,2012,24080,1
72196,2012,24500,2
72196,2012,33680,7
72196,2012,33820,1
72196,2012,33840,3
72196,2012,34040,5
72196,2012,35070,2
72196,2012,37520,1
72196,2012,37570,3
72196,2012,37940,31
72196,2012,38440,53
72196,2012,38540,3
72196,2012,38720,1
72196,2012,38880,1
72196,2012,39080,1
72196,2012,39210,110
72196,2012,39330,12
72196,2012,39480,15
72196,2012,39580,7
72196,2012,40130,24
72196,2012,40320,19
72196,2012,41120,3
72196,2012,41520,10
72196,2012,41910,8
72196,2012,42380,123
72196,2012,42580,52
72196,2012,42600,25
72196,2012,42750,3
72196,2012,43010,147
72196,2012,43360,14
72196,2012,43740,1
72196,2012,44300,8
72196,2012,44940,1
72196,2012,49770,9
72196,2012,50020,36
72196,2012,50070,7
72196,2012,50260,2
72196,2012,50500,25
72196,2012,51220,41
72196,2012,51400,1
72196,2012,51430,29
72196,2012,51520,21
72196,2012,51650,1
72196,2012,51780,103
72196,2012,52120,17
72196,2012,52240,2
72196,2012,52510,1
72196,2012,53270,29
72196,2012,53710,16
72196,2012,54150,17
72275,2012,12790,201
72275,2012,13210,43
72275,2012,17790,1
72275,2012,35490,1
72275,2012,37940,2
72275,2012,38440,10
72275,2012,38540,1
72275,2012,38720,2
72275,2012,38760,3
72275,2012,38880,6
72275,2012,39210,42
72275,2012,39580,1
72275,2012,40320,3
72275,2012,41520,2
72275,2012,42380,123
72275,2012,42580,12
72275,2012,42600,5
72275,2012,43010,113
72275,2012,50020,3
72275,2012,50500,16
72275,2012,51220,20
72275,2012,51520,13
72275,2012,51780,149
72275,2012,52120,11
72275,2012,52510,1
72275,2012,53270,6
72275,2012,53710,3
72275,2012,54150,65
75001,2012,13210,7
75001,2012,15880,1
75001,2012,21480,1
75001,2012,23970,1
75001,2012,24070,1
75001,2012,24080,3
75001,2012,24500,5
75001,2012,33830,21
75001,2012,37440,2
75001,2012,37570,10
75001,2012,37940,10
75001,2012,38440,64
75001,2012,38580,10
75001,2012,39120,26
75001,2012,39350,10
75001,2012,39420,1
75001,2012,40860,2
75001,2012,41860,4
75001,2012,42380,71
75001,2012,43010,17
75001,2012,43490,1
75001,2012,43550,1
75001,2012,43630,4
75001,2012,43740,20
75001,2012,43780,1
75001,2012,43790,9
75001,2012,43820,15
75001,2012,43900,11
75001,2012,44180,1
75001,2012,44190,6
75001,2012,44230,7
75001,2012,44300,29
75001,2012,50200,9
75001,2012,50500,30
75001,2012,50520,1
75001,2012,50540,16
75001,2012,50690,10
75001,2012,51510,1
75001,2012,51520,10
75001,2012,51780,15
75001,2012,53710,6
76001,2012,3360,9
76001,2012,12790,2
76001,2012,13210,28
76001,2012,15880,2
76001,2012,23970,10
76001,2012,24070,3
76001,2012,24080,2
76001,2012,24740,10
76001,2012,33680,3
76001,2012,33830,8
76001,2012,33900,4
76001,2012,34040,10
76001,2012,35070,13
76001,2012,35490,5
76001,2012,37520,4
76001,2012,37570,42
76001,2012,37940,12
76001,2012,38440,95
76001,2012,38580,9
76001,2012,38880,1
76001,2012,39210,4
76001,2012,39350,10
76001,2012,39570,6
76001,2012,39580,3
76001,2012,39660,1
76001,2012,40540,1
76001,2012,41800,18
76001,2012,41860,5
76001,2012,42380,51
76001,2012,42580,3
76001,2012,42750,3
76001,2012,43010,44
76001,2012,43360,15
76001,2012,43740,17
76001,2012,43780,16
76001,2012,43790,1
76001,2012,43820,2
76001,2012,43900,6
76001,2012,43940,1
76001,2012,44040,6
76001,2012,44180,4
76001,2012,44190,4
76001,2012,44230,20
76001,2012,44280,1
76001,2012,44300,39
76001,2012,44500,1
76001,2012,46140,1
76001,2012,50020,16
76001,2012,50070,1
76001,2012,50200,13
76001,2012,50500,49
76001,2012,50520,4
76001,2012,50540,6
76001,2012,51220,2
76001,2012,51300,5
76001,2012,51430,16
76001,2012,51510,15
76001,2012,51520,81
76001,2012,51650,10
76001,2012,51780,28
76001,2012,52120,1
76001,2012,52510,3
76001,2012,53230,2
76001,2012,53520,2
76001,2012,53710,17
76001,2012,54150,2
76003,2012,3170,3
76003,2012,12790,2
76003,2012,13210,3
76003,2012,15880,1
76003,2012,23970,8
76003,2012,24070,1
76003,2012,24500,5
76003,2012,33830,5
76003,2012,33900,1
76003,2012,34040,2
76003,2012,35070,1
76003,2012,35490,1
76003,2012,37440,5
76003,2012,37560,1
76003,2012,37570,31
76003,2012,37940,13
76003,2012,38440,24
76003,2012,38580,11
76003,2012,38880,7
76003,2012,39350,4
76003,2012,39570,6
76003,2012,39580,4
76003,2012,41800,29
76003,2012,41860,8
76003,2012,42380,35
76003,2012,42580,1
76003,2012,43010,32
76003,2012,43550,10
76003,2012,43630,8
76003,2012,43740,1
76003,2012,43780,28
76003,2012,43790,19
76003,2012,43800,1
76003,2012,43810,3
76003,2012,43820,11
76003,2012,43900,1
76003,2012,43940,6
76003,2012,44040,2
76003,2012,44180,2
76003,2012,44190,2
76003,2012,44230,34
76003,2012,44240,3
76003,2012,44280,8
76003,2012,44300,14
76003,2012,44500,1
76003,2012,50020,6
76003,2012,50200,2
76003,2012,50500,23
76003,2012,50540,37
76003,2012,50690,1
76003,2012,51300,6
76003,2012,51430,5
76003,2012,51510,1
76003,2012,51520,7
76003,2012,51650,2
76003,2012,51780,14
76003,2012,53710,7
76004,2012,12790,5
76004,2012,13210,19
76004,2012,24080,1
76004,2012,33680,4
76004,2012,33900,2
76004,2012,34040,1
76004,2012,35070,5
76004,2012,35490,2
76004,2012,37520,9
76004,2012,37570,5
76004,2012,37940,4
76004,2012,38440,75
76004,2012,38880,4
76004,2012,39130,15
76004,2012,39210,9
76004,2012,39350,8
76004,2012,40320,2
76004,2012,41800,1
76004,2012,42380,54
76004,2012,42580,3
76004,2012,42750,1
76004,2012,43010,125
76004,2012,43360,21
76004,2012,43740,17
76004,2012,44190,2
76004,2012,44230,3
76004,2012,44300,11
76004,2012,50020,17
76004,2012,50500,38
76004,2012,51220,10
76004,2012,51300,3
76004,2012,51510,2
76004,2012,51520,83
76004,2012,51780,71
76004,2012,52120,6
76004,2012,52510,6
76004,2012,53270,1
76004,2012,53710,42
76004,2012,54150,38
76005,2012,12790,20
76005,2012,13210,21
76005,2012,23970,1
76005,2012,24070,1
76005,2012,24500,1
76005,2012,24740,1
76005,2012,33680,6
76005,2012,33830,2
76005,2012,33900,1
76005,2012,34040,1
76005,2012,35070,5
76005,2012,35490,3
76005,2012,37520,12
76005,2012,37570,9
76005,2012,37940,5
76005,2012,38440,17
76005,2012,38580,5
76005,2012,38720,1
76005,2012,38880,3
76005,2012,39120,13
76005,2012,39210,17
76005,2012,39350,4
76005,2012,39570,6
76005,2012,40320,2
76005,2012,41800,5
76005,2012,42380,45
76005,2012,42580,2
76005,2012,42600,1
76005,2012,42750,1
76005,2012,43010,83
76005,2012,43360,22
76005,2012,43740,15
76005,2012,43780,2
76005,2012,44190,1
76005,2012,44230,4
76005,2012,44280,1
76005,2012,44300,22
76005,2012,50020,19
76005,2012,50110,6
76005,2012,50200,16
76005,2012,50500,116
76005,2012,50540,1
76005,2012,51220,8
76005,2012,51300,3
76005,2012,51430,1
76005,2012,51510,12
76005,2012,51520,69
76005,2012,51780,35
76005,2012,52120,7
76005,2012,52510,6
76005,2012,53230,1
76005,2012,53710,37
76005,2012,54150,42
76006,2012,12790,11
76006,2012,13210,16
76006,2012,17790,7
76006,2012,23970,3
76006,2012,24070,1
76006,2012,24080,1
76006,2012,24500,3
76006,2012,33680,4
76006,2012,33830,7
76006,2012,34040,5
76006,2012,35070,2
76006,2012,35490,3
76006,2012,37440,1
76006,2012,37520,2
76006,2012,37570,38
76006,2012,37940,14
76006,2012,38440,57
76006,2012,38880,11
76006,2012,39210,6
76006,2012,39350,14
76006,2012,39570,4
76006,2012,39580,2
76006,2012,40320,1
76006,2012,41520,2
76006,2012,41800,9
76006,2012,42380,37
76006,2012,42580,3
76006,2012,43010,36
76006,2012,43360,6
76006,2012,43550,1
76006,2012,43740,5
76006,2012,43780,15
76006,2012,43790,1
76006,2012,43820,5
76006,2012,43900,2
76006,2012,44040,7
76006,2012,44180,7
76006,2012,44190,1
76006,2012,44230,6
76006,2012,44280,2
76006,2012,44300,9
76006,2012,46140,1
76006,2012,50020,26
76006,2012,50200,2
76006,2012,50500,33
76006,2012,50540,10
76006,2012,51220,4
76006,2012,51300,1
76006,2012,51430,4
76006,2012,51510,3
76006,2012,51520,17
76006,2012,51650,2
76006,2012,51780,30
76006,2012,52120,1
76006,2012,52510,1
76006,2012,53230,4
76006,2012,53520,1
76006,2012,53710,30
76007,2012,12790,49
76007,2012,13210,17
76007,2012,23970,4
76007,2012,24500,1
76007,2012,33830,2
76007,2012,33840,1
76007,2012,33900,1
76007,2012,34040,5
76007,2012,35070,1
76007,2012,35490,3
76007,2012,37520,19
76007,2012,37570,30
76007,2012,37940,6
76007,2012,38440,32
76007,2012,38580,1
76007,2012,38720,2
76007,2012,38880,16
76007,2012,39080,1
76007,2012,39120,2
76007,2012,39130,5
76007,2012,39210,19
76007,2012,39350,41
76007,2012,39580,1
76007,2012,41800,3
76007,2012,41860,1
76007,2012,42380,111
76007,2012,42580,2
76007,2012,42750,2
76007,2012,43010,110
76007,2012,43360,35
76007,2012,43740,42
76007,2012,43780,6
76007,2012,43790,1
76007,2012,43900,1
76007,2012,44190,7
76007,2012,44230,3
76007,2012,44300,29
76007,2012,44500,1
76007,2012,50020,19
76007,2012,50110,2
76007,2012,50200,13
76007,2012,50500,66
76007,2012,50540,1
76007,2012,51220,10
76007,2012,51300,2
76007,2012,51510,9
76007,2012,51520,130
76007,2012,51780,38
76007,2012,52120,2
76007,2012,52510,4
76007,2012,53270,6
76007,2012,53710,44
76007,2012,54150,28
76008,2012,12790,4
76008,2012,13210,20
76008,2012,17790,2
76008,2012,23970,5
76008,2012,24070,2
76008,2012,24080,1
76008,2012,24500,1
76008,2012,33680,1
76008,2012,33830,6
76008,2012,34040,2
76008,2012,35070,5
76008,2012,35490,4
76008,2012,37400,1
76008,2012,37520,6
76008,2012,37570,27
76008,2012,37940,16
76008,2012,38440,54
76008,2012,38880,6
76008,2012,39120,2
76008,2012,39210,3
76008,2012,39350,14
76008,2012,39580,3
76008,2012,40320,2
76008,2012,41800,12
76008,2012,41860,5
76008,2012,42380,48
76008,2012,42580,1
76008,2012,43010,28
76008,2012,43360,4
76008,2012,43550,3
76008,2012,43740,6
76008,2012,43780,13
76008,2012,43810,1
76008,2012,43820,5
76008,2012,43900,3
76008,2012,44040,3
76008,2012,44180,4
76008,2012,44190,3
76008,2012,44230,24
76008,2012,44240,1
76008,2012,44300,23
76008,2012,50020,18
76008,2012,50500,21
76008,2012,50540,14
76008,2012,51220,1
76008,2012,51300,5
76008,2012,51510,2
76008,2012,51520,24
76008,2012,51780,46
76008,2012,52120,6
76008,2012,52510,4
76008,2012,53230,2
76008,2012,53270,1
76008,2012,53710,12
76008,2012,54150,7
76009,2012,3360,4
76009,2012,12790,5
76009,2012,13210,15
76009,2012,17790,2
76009,2012,23970,2
76009,2012,24070,2
76009,2012,24080,6
76009,2012,24740,1
76009,2012,33680,4
76009,2012,33830,8
76009,2012,33840,1
76009,2012,33900,8
76009,2012,34040,6
76009,2012,35070,1
76009,2012,35490,1
76009,2012,37440,1
76009,2012,37520,8
76009,2012,37570,31
76009,2012,37940,11
76009,2012,38440,25
76009,2012,38580,2
76009,2012,38880,7
76009,2012,39130,1
76009,2012,39210,7
76009,2012,39350,15
76009,2012,39480,1
76009,2012,39570,1
76009,2012,39580,2
76009,2012,40320,4
76009,2012,41520,1
76009,2012,41800,16
76009,2012,41860,10
76009,2012,41910,1
76009,2012,42380,63
76009,2012,42580,6
76009,2012,42750,4
76009,2012,43010,14
76009,2012,43360,20
76009,2012,43740,9
76009,2012,43780,18
76009,2012,43810,1
76009,2012,43820,4
76009,2012,43900,9
76009,2012,43940,1
76009,2012,44040,3
76009,2012,44180,4
76009,2012,44190,12
76009,2012,44230,15
76009,2012,44280,2
76009,2012,44300,34
76009,2012,46140,4
76009,2012,50020,13
76009,2012,50070,1
76009,2012,50200,7
76009,2012,50500,41
76009,2012,50520,2
76009,2012,50540,5
76009,2012,51220,2
76009,2012,51300,7
76009,2012,51430,3
76009,2012,51510,18
76009,2012,51520,30
76009,2012,51650,3
76009,2012,51780,8
76009,2012,52120,6
76009,2012,52510,2
76009,2012,53230,3
76009,2012,53710,18
76009,2012,54150,5
76011,2012,3170,1
76011,2012,3360,7
76011,2012,12790,15
76011,2012,13210,14
76011,2012,23970,5
76011,2012,24070,1
76011,2012,24080,2
76011,2012,24500,2
76011,2012,33830,7
76011,2012,33840,1
76011,2012,33900,1
76011,2012,34040,10
76011,2012,35070,3
76011,2012,35490,3
76011,2012,37440,3
76011,2012,37520,4
76011,2012,37570,32
76011,2012,37940,3
76011,2012,38440,64
76011,2012,38880,31
76011,2012,39210,2
76011,2012,39350,5
76011,2012,40320,2
76011,2012,40860,1
76011,2012,40870,1
76011,2012,41520,2
76011,2012,41800,4
76011,2012,41860,6
76011,2012,41910,1
76011,2012,42380,69
76011,2012,42580,2
76011,2012,42750,1
76011,2012,43010,35
76011,2012,43360,9
76011,2012,43550,4
76011,2012,43740,11
76011,2012,43780,17
76011,2012,43810,2
76011,2012,43820,2
76011,2012,43900,4
76011,2012,43940,1
76011,2012,44180,5
76011,2012,44190,9
76011,2012,44230,15
76011,2012,44240,1
76011,2012,44300,23
76011,2012,50020,25
76011,2012,50110,2
76011,2012,50200,26
76011,2012,50500,55
76011,2012,50540,2
76011,2012,51220,2
76011,2012,51300,2
76011,2012,51430,2
76011,2012,51510,22
76011,2012,51520,58
76011,2012,51650,1
76011,2012,51780,2
76011,2012,52510,1
76011,2012,53710,19
76011,2012,54150,2
76012,2012,3360,6
76012,2012,12790,24
76012,2012,13210,4
76012,2012,15880,2
76012,2012,17790,3
76012,2012,21480,5
76012,2012,23970,7
76012,2012,24740,1
76012,2012,24865,1
76012,2012,33680,1
76012,2012,33830,10
76012,2012,33900,3
76012,2012,34040,11
76012,2012,37440,1
76012,2012,37570,24
76012,2012,37940,9
76012,2012,38440,51
76012,2012,38580,7
76012,2012,38880,10
76012,2012,39120,1
76012,2012,39210,14
76012,2012,39350,13
76012,2012,39570,2
76012,2012,39580,3
76012,2012,40320,2
76012,2012,40860,2
76012,2012,40870,1
76012,2012,41520,2
76012,2012,41800,13
76012,2012,41860,7
76012,2012,41910,1
76012,2012,42380,43
76012,2012,42580,2
76012,2012,42750,7
76012,2012,43010,46
76012,2012,43360,20
76012,2012,43550,10
76012,2012,43630,3
76012,2012,43740,8
76012,2012,43780,26
76012,2012,43790,2
76012,2012,43820,8
76012,2012,43900,3
76012,2012,43940,1
76012,2012,44040,1
76012,2012,44180,8
76012,2012,44190,9
76012,2012,44230,26
76012,2012,44280,14
76012,2012,44300,16
76012,2012,50020,30
76012,2012,50030,1
76012,2012,50200,10
76012,2012,50500,23
76012,2012,50540,36
76012,2012,50690,1
76012,2012,51300,1
76012,2012,51430,8
76012,2012,51510,30
76012,2012,51520,7
76012,2012,51650,3
76012,2012,51780,31
76012,2012,53230,1
76012,2012,53710,18
76012,2012,53810,1
76012,2012,54150,1
76016,2012,13210,3
76016,2012,21480,1
76016,2012,23970,10
76016,2012,24080,4
76016,2012,24500,5
76016,2012,24740,6
76016,2012,33810,1
76016,2012,33830,6
76016,2012,33900,3
76016,2012,35490,1
76016,2012,37440,4
76016,2012,37560,1
76016,2012,37570,23
76016,2012,37870,1
76016,2012,37940,15
76016,2012,38440,24
76016,2012,38580,14
76016,2012,38880,2
76016,2012,39350,13
76016,2012,39570,14
76016,2012,40870,8
76016,2012,41520,2
76016,2012,41800,7
76016,2012,41830,26
76016,2012,41860,29
76016,2012,42380,28
76016,2012,43010,9
76016,2012,43360,4
76016,2012,43550,30
76016,2012,43630,2
76016,2012,43780,13
76016,2012,43790,35
76016,2012,43800,1
76016,2012,43810,10
76016,2012,43820,8
76016,2012,43900,4
76016,2012,43940,9
76016,2012,44180,1
76016,2012,44190,11
76016,2012,44230,39
76016,2012,44240,2
76016,2012,44280,5
76016,2012,44300,9
76016,2012,44500,1
76016,2012,46140,1
76016,2012,50020,1
76016,2012,50500,1
76016,2012,50540,70
76016,2012,51300,2
76016,2012,51520,4
76016,2012,51780,5
76016,2012,53230,1
76016,2012,53710,6
76016,2012,53810,7
76018,2012,12790,8
76018,2012,13210,8
76018,2012,23970,3
76018,2012,24500,3
76018,2012,24865,2
76018,2012,33830,3
76018,2012,34040,1
76018,2012,37440,2
76018,2012,37560,1
76018,2012,37570,25
76018,2012,37940,15
76018,2012,38440,43
76018,2012,38580,1
76018,2012,39350,1
76018,2012,39570,13
76018,2012,40860,2
76018,2012,41800,12
76018,2012,41860,15
76018,2012,42380,33
76018,2012,43010,3
76018,2012,43360,1
76018,2012,43550,7
76018,2012,43630,2
76018,2012,43780,4
76018,2012,43790,9
76018,2012,43810,5
76018,2012,43820,1
76018,2012,43900,6
76018,2012,43940,1
76018,2012,44110,2
76018,2012,44190,1
76018,2012,44230,20
76018,2012,44300,8
76018,2012,46140,1
76018,2012,50020,14
76018,2012,50500,6
76018,2012,50520,1
76018,2012,50540,33
76018,2012,50690,4
76018,2012,51300,2
76018,2012,51430,1
76018,2012,51520,1
76018,2012,51780,3
76018,2012,53230,1
76018,2012,53270,1
76018,2012,53710,12
76019,2012,12790,11
76019,2012,13210,14
76019,2012,23970,1
76019,2012,24070,2
76019,2012,33680,2
76019,2012,33830,9
76019,2012,33900,5
76019,2012,34040,1
76019,2012,35070,2
76019,2012,35490,2
76019,2012,37520,7
76019,2012,37570,14
76019,2012,37940,7
76019,2012,38440,62
76019,2012,38580,1
76019,2012,38880,6
76019,2012,39130,1
76019,2012,39210,4
76019,2012,39350,1
76019,2012,39570,3
76019,2012,40320,1
76019,2012,40860,1
76019,2012,41800,10
76019,2012,41860,3
76019,2012,42380,48
76019,2012,42580,4
76019,2012,43010,116
76019,2012,43360,8
76019,2012,43740,13
76019,2012,43780,3
76019,2012,43790,1
76019,2012,43810,3
76019,2012,43900,1
76019,2012,44190,1
76019,2012,44230,13
76019,2012,44300,37
76019,2012,46140,2
76019,2012,50020,16
76019,2012,50110,6
76019,2012,50200,14
76019,2012,50500,56
76019,2012,50540,11
76019,2012,51300,7
76019,2012,51430,3
76019,2012,51510,13
76019,2012,51520,100
76019,2012,51780,41
76019,2012,52120,4
76019,2012,53710,14
76019,2012,54150,33
76021,2012,12790,14
76021,2012,13210,12
76021,2012,24080,2
76021,2012,24740,1
76021,2012,33680,1
76021,2012,33830,4
76021,2012,33900,2
76021,2012,35490,3
76021,2012,37440,1
76021,2012,37520,3
76021,2012,37570,11
76021,2012,37940,2
76021,2012,38440,54
76021,2012,38580,1
76021,2012,38720,1
76021,2012,38880,8
76021,2012,39120,3
76021,2012,39130,4
76021,2012,39210,18
76021,2012,39350,3
76021,2012,40320,1
76021,2012,40870,1
76021,2012,41520,1
76021,2012,41800,5
76021,2012,41860,3
76021,2012,42380,47
76021,2012,43010,55
76021,2012,43360,11
76021,2012,43630,1
76021,2012,43740,9
76021,2012,43780,8
76021,2012,43790,1
76021,2012,44190,4
76021,2012,44230,7
76021,2012,44300,18
76021,2012,44500,1
76021,2012,50020,15
76021,2012,50200,11
76021,2012,50500,65
76021,2012,50540,5
76021,2012,51300,1
76021,2012,51430,1
76021,2012,51510,6
76021,2012,51520,92
76021,2012,51780,36
76021,2012,52120,1
76021,2012,53230,1
76021,2012,53710,26
76021,2012,54150,10
76022,2012,12790,7
76022,2012,13210,12
76022,2012,17790,3
76022,2012,21480,1
76022,2012,23970,3
76022,2012,24070,1
76022,2012,24080,1
76022,2012,24500,5
76022,2012,33830,21
76022,2012,33900,3
76022,2012,34040,1
76022,2012,35490,1
76022,2012,37520,1
76022,2012,37570,27
76022,2012,37940,2
76022,2012,38440,64
76022,2012,38580,6
76022,2012,38880,3
76022,2012,39210,4
76022,2012,39350,15
76022,2012,39570,7
76022,2012,40320,1
76022,2012,40870,6
76022,2012,41520,1
76022,2012,41800,9
76022,2012,41830,3
76022,2012,41860,2
76022,2012,42380,49
76022,2012,42580,2
76022,2012,43010,22
76022,2012,43550,3
76022,2012,43630,1
76022,2012,43740,4
76022,2012,43780,9
76022,2012,43790,8
76022,2012,43800,1
76022,2012,43820,9
76022,2012,43900,8
76022,2012,44110,3
76022,2012,44190,16
76022,2012,44230,13
76022,2012,44300,29
76022,2012,50020,23
76022,2012,50200,13
76022,2012,50500,43
76022,2012,50520,1
76022,2012,50540,29
76022,2012,51510,5
76022,2012,51520,63
76022,2012,51780,20
76022,2012,53230,5
76022,2012,53520,1
76022,2012,53710,24
76023,2012,12790,25
76023,2012,13210,5
76023,2012,24070,1
76023,2012,33680,1
76023,2012,33830,8
76023,2012,35490,4
76023,2012,37520,3
76023,2012,37570,18
76023,2012,38440,125
76023,2012,38880,3
76023,2012,39120,5
76023,2012,39130,3
76023,2012,39210,1
76023,2012,39350,5
76023,2012,39570,1
76023,2012,41520,1
76023,2012,41800,5
76023,2012,41830,1
76023,2012,42380,64
76023,2012,42580,1
76023,2012,43010,302
76023,2012,43360,2
76023,2012,43740,11
76023,2012,44190,3
76023,2012,44300,16
76023,2012,50020,9
76023,2012,50200,6
76023,2012,50500,64
76023,2012,50540,2
76023,2012,51510,3
76023,2012,51520,68
76023,2012,51780,42
76023,2012,53710,21
76023,2012,54150,3
76026,2012,3170,1
76026,2012,17790,1
76026,2012,23970,2
76026,2012,24070,1
76026,2012,24080,2
76026,2012,24740,1
76026,2012,33900,6
76026,2012,37440,8
76026,2012,37570,33
76026,2012,37940,3
76026,2012,38440,6
76026,2012,38580,11
76026,2012,38880,2
76026,2012,39570,9
76026,2012,40860,1
76026,2012,40870,4
76026,2012,41800,7
76026,2012,41830,27
76026,2012,41860,8
76026,2012,42380,14
76026,2012,43360,2
76026,2012,43550,18
76026,2012,43780,30
76026,2012,43790,15
76026,2012,43800,2
76026,2012,43810,2
76026,2012,43820,5
76026,2012,43900,4
76026,2012,44180,4
76026,2012,44190,5
76026,2012,44230,12
76026,2012,44280,5
76026,2012,44300,19
76026,2012,50020,3
76026,2012,50500,1
76026,2012,50520,6
76026,2012,50540,50
76026,2012,50690,1
76026,2012,51430,4
76026,2012,51520,2
76026,2012,51780,1
76026,2012,53230,2
76026,2012,53710,1
76039,2012,3200,1
76039,2012,21480,1
76039,2012,33810,1
76039,2012,33830,3
76039,2012,33900,4
76039,2012,37440,5
76039,2012,37560,5
76039,2012,37570,23
76039,2012,37870,3
76039,2012,38440,6
76039,2012,38580,6
76039,2012,39420,1
76039,2012,39570,13
76039,2012,40860,1
76039,2012,40870,15
76039,2012,41800,10
76039,2012,41830,68
76039,2012,41860,22
76039,2012,42380,23
76039,2012,43360,24
76039,2012,43490,2
76039,2012,43550,20
76039,2012,43780,2
76039,2012,43790,20
76039,2012,43800,1
76039,2012,43820,24
76039,2012,44120,2
76039,2012,44190,4
76039,2012,44230,3
76039,2012,44300,6
76039,2012,50450,14
76039,2012,50500,1
76039,2012,50510,3
76039,2012,50520,1
76039,2012,50540,113
76039,2012,50690,32
76039,2012,51760,1
76039,2012,53230,1
76039,2012,53520,4
76039,2012,53810,3
76040,2012,12790,9
76040,2012,13210,18
76040,2012,21480,2
76040,2012,23970,4
76040,2012,24070,3
76040,2012,24180,2
76040,2012,24500,5
76040,2012,33680,3
76040,2012,33810,1
76040,2012,33830,53
76040,2012,33900,6
76040,2012,35070,1
76040,2012,35490,5
76040,2012,37440,2
76040,2012,37520,1
76040,2012,37560,2
76040,2012,37570,111
76040,2012,37940,8
76040,2012,38440,50
76040,2012,38580,7
76040,2012,38880,5
76040,2012,39120,1
76040,2012,39130,1
76040,2012,39210,2
76040,2012,39350,40
76040,2012,39570,5
76040,2012,39660,1
76040,2012,40860,9
76040,2012,40870,5
76040,2012,41800,47
76040,2012,41830,4
76040,2012,41860,30
76040,2012,42380,81
76040,2012,42580,4
76040,2012,43010,16
76040,2012,43360,25
76040,2012,43550,13
76040,2012,43630,1
76040,2012,43740,23
76040,2012,43780,32
76040,2012,43790,30
76040,2012,43810,8
76040,2012,43820,7
76040,2012,43900,38
76040,2012,43940,33
76040,2012,44110,2
76040,2012,44180,11
76040,2012,44190,40
76040,2012,44230,46
76040,2012,44280,7
76040,2012,44300,45
76040,2012,44500,4
76040,2012,50020,18
76040,2012,50200,32
76040,2012,50500,57
76040,2012,50510,1
76040,2012,50520,3
76040,2012,50540,73
76040,2012,50690,5
76040,2012,51300,4
76040,2012,51510,8
76040,2012,51520,23
76040,2012,51780,19
76040,2012,52120,4
76040,2012,52510,1
76040,2012,53230,13
76040,2012,53410,9
76040,2012,53520,93
76040,2012,53710,22
76040,2012,54150,2
76051,2012,3170,1
76051,2012,21480,1
76051,2012,24500,2
76051,2012,33620,1
76051,2012,33810,2
76051,2012,33830,15
76051,2012,33900,5
76051,2012,37440,18
76051,2012,37570,11
76051,2012,37870,2
76051,2012,38440,3
76051,2012,38580,5
76051,2012,38880,2
76051,2012,39350,4
76051,2012,39420,1
76051,2012,39570,3
76051,2012,40860,5
76051,2012,40870,15
76051,2012,41800,1
76051,2012,41830,1
76051,2012,41860,28
76051,2012,42380,22
76051,2012,43010,2
76051,2012,43360,20
76051,2012,43490,7
76051,2012,43550,57
76051,2012,43780,3
76051,2012,43790,2
76051,2012,43820,11
76051,2012,43940,1
76051,2012,44080,2
76051,2012,44230,9
76051,2012,44240,2
76051,2012,44280,3
76051,2012,44300,7
76051,2012,50020,2
76051,2012,50500,2
76051,2012,50510,4
76051,2012,50540,35
76051,2012,50690,5
76051,2012,51780,4
76051,2012,53210,24
76051,2012,53710,3
76055,2012,13210,2
76055,2012,24500,1
76055,2012,33830,19
76055,2012,33900,9
76055,2012,37440,2
76055,2012,37570,26
76055,2012,37940,2
76055,2012,38440,33
76055,2012,38580,21
76055,2012,39350,1
76055,2012,39570,5
76055,2012,40860,4
76055,2012,40870,4
76055,2012,41800,23
76055,2012,41830,9
76055,2012,41860,29
76055,2012,42380,28
76055,2012,43010,30
76055,2012,43360,5
76055,2012,43490,1
76055,2012,43550,23
76055,2012,43630,1
76055,2012,43740,1
76055,2012,43780,11
76055,2012,43790,5
76055,2012,44080,1
76055,2012,44190,6
76055,2012,44230,15
76055,2012,44240,3
76055,2012,44270,1
76055,2012,44280,2
76055,2012,44300,22
76055,2012,50020,7
76055,2012,50110,5
76055,2012,50200,2
76055,2012,50310,6
76055,2012,50500,13
76055,2012,50510,1
76055,2012,50540,51
76055,2012,50690,11
76055,2012,51520,1
76055,2012,51780,8
76055,2012,53710,20
76060,2012,3170,3
76060,2012,13210,2
76060,2012,23970,7
76060,2012,24500,1
76060,2012,33680,2
76060,2012,33810,1
76060,2012,33830,26
76060,2012,33900,6
76060,2012,35070,1
76060,2012,37440,10
76060,2012,37560,2
76060,2012,37570,20
76060,2012,37870,1
76060,2012,37940,6
76060,2012,38440,27
76060,2012,38580,7
76060,2012,38880,8
76060,2012,39130,2
76060,2012,39350,6
76060,2012,39420,3
76060,2012,39570,6
76060,2012,39660,1
76060,2012,40860,3
76060,2012,40870,15
76060,2012,41800,12
76060,2012,41830,8
76060,2012,41860,23
76060,2012,42380,43
76060,2012,43010,6
76060,2012,43360,6
76060,2012,43550,7
76060,2012,43630,9
